# Every line that begins with # is a comment
# File name format: graph_n_m.txt, where n: number of vertices and m: number of edges
# Landscape consists of 10 "squares" by 10 "squares" (like a chessboard), indexed from 0 through 9
# Each "square" is 100x100.
# Vertices: Index, SquareX, SquareY
Vertices
121,661,214
121,665,817
121,666,505
121,668,708
121,669,667
121,670,237
121,684,25
121,686,604
121,691,382
121,693,570
121,699,410
121,700,697
121,701,440
121,705,480
121,708,1181
121,712,325
121,715,52
121,716,255
121,720,540
121,725,875
121,728,723
121,730,606
121,739,793
121,742,757
121,745,610
121,746,249
121,748,282
121,750,599
121,753,171
121,757,431
121,758,357
121,761,167
121,765,191
121,768,456
121,772,692
121,774,187
121,776,630
121,779,309
121,783,366
121,784,271
121,785,620
121,786,335
121,795,206
121,798,1337
121,803,185
121,807,528
121,808,327
121,810,374
121,811,388
121,812,516
121,814,158
121,815,217
121,818,712
121,821,528
121,825,526
121,827,911
121,833,390
121,834,223
121,835,553
121,845,1081
121,846,728
121,850,582
121,856,722
121,860,290
121,863,591
121,864,680
121,869,763
121,873,696
121,883,151
121,885,992
121,886,485
121,888,126
121,892,843
121,893,573
121,895,960
121,904,217
121,905,268
121,910,254
121,914,221
121,916,499
121,919,856
121,920,759
121,923,424
121,925,303
121,926,402
121,927,563
121,928,183
121,933,673
121,935,744
121,937,685
121,940,753
121,941,195
121,943,914
121,948,682
121,951,859
121,956,526
121,957,290
121,959,223
121,965,444
121,968,299
121,971,385
121,974,159
121,976,944
121,977,325
121,979,703
121,987,467
121,990,146
121,994,42
121,998,295
121,999,581
122,124,534
122,127,425
122,138,1140
122,140,588
122,141,608
122,145,906
122,146,542
122,150,485
122,151,1134
122,159,384
122,161,290
122,163,279
122,164,439
122,165,333
122,172,271
122,175,1015
122,178,919
122,183,110
122,195,746
122,199,445
122,206,286
122,208,1002
122,209,810
122,214,777
122,217,706
122,219,864
122,220,678
122,221,542
122,224,592
122,230,651
122,236,398
122,238,1483
122,240,927
122,242,369
122,246,371
122,251,502
122,259,588
122,263,566
122,265,265
122,268,1079
122,272,409
122,273,426
122,276,465
122,280,464
122,281,296
122,285,705
122,293,800
122,295,838
122,299,762
122,308,739
122,309,390
122,312,1166
122,318,684
122,322,52
122,323,943
122,332,604
122,333,1368
122,337,131
122,340,971
122,341,823
122,343,178
122,350,794
122,351,756
122,352,694
122,353,257
122,356,1005
122,357,230
122,359,842
122,360,1140
122,362,663
122,363,407
122,367,463
122,368,869
122,374,911
122,375,872
122,382,914
122,386,1028
122,388,615
122,390,669
122,392,684
122,394,665
122,396,1092
122,403,614
122,423,583
122,425,1042
122,434,1337
122,435,963
122,440,532
122,442,414
122,445,700
122,446,541
122,447,1124
122,456,638
122,460,744
122,461,628
122,462,913
122,468,412
122,479,499
122,482,396
122,488,330
122,490,316
122,496,478
122,497,805
122,498,952
122,507,1243
122,509,125
122,510,696
122,512,625
122,517,910
122,520,164
122,524,569
122,526,750
122,537,899
122,548,409
122,551,279
122,552,1056
122,553,1015
122,555,502
122,562,939
122,563,431
122,564,905
122,574,1066
122,581,465
122,585,661
122,589,93
122,590,635
122,596,609
122,599,161
122,602,1215
122,603,422
122,607,1116
122,608,328
122,609,942
122,611,548
122,612,478
122,615,849
122,617,631
122,619,101
122,621,942
122,623,833
122,626,536
122,627,1027
122,630,730
122,635,1002
122,638,372
122,643,131
122,647,678
122,651,309
122,654,484
122,657,693
122,658,597
122,661,495
122,668,1694
122,673,819
122,674,777
122,685,563
122,687,636
122,689,931
122,702,818
122,709,906
122,712,618
122,714,124
122,715,389
122,719,880
122,732,863
122,735,971
122,738,358
122,744,730
122,749,1133
122,751,712
122,753,219
122,762,1014
122,769,1298
122,772,1222
122,773,161
122,776,794
122,777,418
122,778,920
122,779,424
122,786,514
122,788,670
122,789,708
122,790,530
122,792,399
122,799,971
122,806,1412
122,813,340
122,814,378
122,816,201
122,821,750
122,824,527
122,829,378
122,833,682
122,841,297
122,842,1513
122,849,1105
122,851,933
122,852,522
122,854,1665
122,856,1627
122,866,545
122,867,1367
122,871,816
122,872,1030
122,876,715
122,880,861
122,881,676
122,882,445
122,883,397
122,885,859
122,888,361
122,892,1002
122,895,1013
122,905,486
122,908,190
122,910,657
122,911,579
122,913,601
122,917,808
122,919,987
122,920,1573
122,923,596
122,929,945
122,934,1003
122,936,1147
122,938,1167
122,943,1453
122,944,889
122,948,897
122,950,152
122,956,1093
122,962,1013
122,969,481
122,972,1096
122,974,164
122,976,843
122,979,786
122,980,402
122,981,421
122,982,612
122,987,305
122,989,714
122,990,247
122,998,232
123,124,335
123,126,436
123,127,848
123,131,509
123,143,533
123,146,349
123,147,110
123,157,215
123,158,558
123,162,110
123,163,509
123,164,714
123,165,720
123,168,521
123,169,809
123,171,855
123,174,180
123,178,600
123,189,77
123,191,598
123,195,855
123,198,942
123,202,804
123,204,441
123,206,530
123,213,405
123,215,68
123,217,512
123,222,227
123,224,1014
123,225,933
123,227,520
123,228,580
123,229,358
123,230,304
123,231,504
123,232,530
123,233,325
123,236,468
123,246,302
123,248,473
123,255,244
123,262,350
123,270,816
123,272,624
123,273,574
123,275,329
123,280,666
123,285,881
123,290,648
123,292,821
123,293,148
123,296,679
123,298,610
123,300,222
123,307,537
123,311,478
123,312,141
123,314,453
123,316,114
123,318,548
123,320,590
123,326,582
123,329,378
123,333,358
123,334,932
123,341,592
123,343,584
123,344,254
123,350,448
123,352,297
123,354,398
123,355,372
123,356,185
123,362,397
123,369,101
123,380,759
123,381,277
123,384,944
123,390,269
123,393,459
123,394,557
123,395,151
123,397,528
123,398,139
123,400,686
123,404,673
123,405,705
123,407,325
123,408,500
123,409,144
123,414,778
123,415,633
123,416,469
123,418,161
123,420,843
123,423,558
123,425,461
123,430,665
123,433,684
123,441,647
123,444,327
123,445,299
123,446,652
123,448,400
123,449,464
123,450,670
123,452,918
123,454,764
123,456,327
123,457,393
123,458,391
123,459,417
123,463,681
123,468,476
123,473,634
123,477,619
123,478,691
123,482,356
123,494,452
123,496,513
123,497,300
123,498,415
123,500,274
123,504,211
123,507,377
123,513,495
123,522,740
123,527,331
123,528,634
123,530,686
123,533,418
123,544,640
123,545,434
123,546,96
123,551,411
123,554,672
123,556,372
123,558,470
123,561,200
123,565,540
123,566,703
123,567,582
123,569,292
123,575,527
123,576,809
123,578,291
123,579,277
123,592,548
123,593,651
123,600,283
123,602,454
123,608,405
123,610,487
123,611,500
123,614,491
123,616,636
123,620,499
123,629,880
123,634,581
123,642,410
123,643,624
123,646,384
123,654,776
123,666,302
123,667,625
123,675,61
123,681,765
123,682,943
123,686,704
123,689,505
123,690,299
123,691,343
123,692,102
123,693,536
123,694,557
123,697,301
123,698,357
123,700,355
123,708,377
123,710,481
123,713,535
123,718,695
123,719,153
123,722,329
123,724,683
123,729,750
123,730,426
123,733,260
123,747,571
123,750,463
123,752,510
123,758,673
123,760,859
123,761,312
123,764,594
123,770,798
123,774,638
123,776,150
123,779,523
123,780,383
123,784,903
123,785,270
123,792,530
123,796,285
123,803,569
123,805,606
123,810,726
123,814,360
123,817,88
123,831,652
123,832,162
123,833,550
123,835,210
123,837,944
123,839,250
123,840,325
123,841,415
123,850,1098
123,856,525
123,860,727
123,862,460
123,864,415
123,872,488
123,873,424
123,875,447
123,876,536
123,878,748
123,881,212
123,884,564
123,889,410
123,898,92
123,901,567
123,906,685
123,908,1032
123,909,689
123,914,640
123,915,886
123,919,337
123,921,193
123,924,961
123,926,988
123,927,447
123,928,269
123,933,433
123,934,832
123,936,303
123,937,475
123,943,400
123,950,692
123,951,550
123,953,1037
123,954,402
123,956,239
123,958,356
123,973,269
123,985,586
123,991,529
123,994,555
123,996,533
124,125,415
124,126,776
124,129,301
124,132,581
124,134,532
124,137,653
124,140,241
124,141,465
124,144,753
124,146,461
124,149,380
124,150,269
124,151,806
124,165,639
124,168,513
124,169,566
124,171,1140
124,172,668
124,177,412
124,187,387
124,188,480
124,189,104
124,193,1093
124,194,503
124,197,733
124,206,1062
124,207,442
124,212,381
124,214,69
124,215,239
124,216,677
124,224,479
124,237,962
124,245,103
124,246,248
124,253,84
124,254,604
124,256,792
124,257,459
124,258,469
124,259,781
124,262,512
124,263,177
124,267,287
124,271,631
124,274,414
124,275,393
124,277,328
124,279,800
124,282,350
124,288,359
124,289,1131
124,304,387
124,305,383
124,308,714
124,312,567
124,322,576
124,324,248
124,326,607
124,329,287
124,337,515
124,338,399
124,339,651
124,341,956
124,342,649
124,346,646
124,358,590
124,359,480
124,365,681
124,368,554
124,369,251
124,377,554
124,380,702
124,381,686
124,384,444
124,387,252
124,389,707
124,395,127
124,397,454
124,398,385
124,399,363
124,403,115
124,410,458
124,416,708
124,420,530
124,424,296
124,425,621
124,426,835
124,431,317
124,442,445
124,446,268
124,451,353
124,454,1040
124,455,593
124,457,246
124,461,100
124,462,456
124,465,398
124,466,285
124,471,265
124,473,650
124,474,543
124,475,1080
124,476,326
124,479,259
124,481,598
124,483,581
124,487,1055
124,496,590
124,499,141
124,505,511
124,508,564
124,512,701
124,513,309
124,519,236
124,523,521
124,530,697
124,534,384
124,536,445
124,538,488
124,542,227
124,554,581
124,563,340
124,571,428
124,582,468
124,583,1012
124,586,420
124,588,304
124,589,482
124,591,786
124,599,577
124,600,234
124,601,491
124,608,350
124,610,485
124,612,707
124,613,286
124,618,434
124,619,852
124,620,444
124,632,518
124,637,270
124,641,652
124,642,509
124,643,591
124,648,756
124,649,958
124,653,471
124,655,482
124,656,538
124,658,720
124,666,465
124,667,673
124,669,414
124,674,172
124,676,122
124,677,806
124,679,1022
124,685,400
124,690,107
124,695,299
124,696,692
124,701,112
124,708,535
124,711,601
124,715,394
124,717,300
124,721,228
124,727,238
124,730,633
124,735,667
124,740,452
124,741,966
124,742,545
124,744,305
124,745,242
124,746,494
124,747,603
124,749,432
124,756,632
124,758,1164
124,760,723
124,761,529
124,762,396
124,770,339
124,771,334
124,779,510
124,780,840
124,782,789
124,786,307
124,787,402
124,794,333
124,796,425
124,799,630
124,803,679
124,808,1064
124,809,270
124,810,255
124,818,467
124,822,334
124,824,514
124,826,869
124,828,410
124,832,392
124,837,927
124,840,676
124,846,475
124,851,440
124,855,205
124,861,1180
124,862,327
124,863,215
124,866,430
124,867,605
124,877,326
124,879,303
124,881,142
124,885,423
124,886,726
124,896,692
124,909,585
124,911,255
124,914,943
124,918,391
124,920,639
124,922,302
124,924,524
124,927,862
124,931,316
124,932,590
124,934,493
124,935,595
124,938,105
124,945,732
124,948,465
124,957,747
124,959,269
124,966,505
124,970,518
124,971,504
124,980,1111
124,981,610
124,982,601
124,983,641
124,984,754
124,985,266
124,987,811
124,988,418
124,990,908
124,991,365
124,994,377
124,995,1024
124,996,300
125,131,744
125,135,214
125,143,282
125,145,249
125,154,262
125,155,525
125,160,416
125,163,467
125,164,548
125,166,125
125,167,557
125,171,447
125,172,675
125,175,923
125,182,683
125,187,976
125,192,386
125,195,680
125,197,908
125,210,736
125,212,327
125,215,509
125,217,546
125,218,470
125,224,713
125,229,259
125,230,288
125,231,449
125,234,448
125,236,260
125,242,730
125,245,324
125,248,759
125,250,74
125,258,277
125,260,137
125,264,319
125,270,337
125,274,560
125,279,417
125,282,537
125,283,794
125,284,286
125,285,1071
125,288,474
125,301,523
125,302,383
125,303,569
125,305,333
125,316,248
125,319,600
125,324,526
125,325,750
125,326,579
125,327,1158
125,331,536
125,335,480
125,336,699
125,339,512
125,341,519
125,347,1031
125,348,222
125,353,444
125,354,151
125,357,269
125,358,905
125,359,713
125,360,403
125,365,962
125,371,717
125,377,621
125,378,790
125,379,238
125,381,613
125,383,432
125,389,353
125,391,427
125,400,596
125,403,723
125,406,267
125,407,444
125,409,367
125,412,300
125,413,338
125,416,375
125,417,654
125,420,355
125,426,726
125,431,128
125,437,469
125,444,264
125,455,524
125,456,251
125,460,464
125,462,859
125,470,713
125,476,568
125,483,854
125,486,833
125,489,397
125,495,606
125,503,209
125,506,307
125,507,632
125,512,400
125,514,929
125,517,640
125,519,297
125,521,596
125,523,1179
125,533,461
125,542,521
125,553,823
125,564,624
125,565,557
125,569,544
125,572,471
125,575,277
125,576,590
125,579,195
125,582,482
125,587,533
125,588,772
125,589,641
125,593,874
125,595,234
125,600,517
125,602,504
125,608,523
125,615,521
125,616,646
125,617,340
125,619,471
125,622,698
125,627,596
125,631,601
125,644,365
125,645,472
125,649,494
125,652,1082
125,653,370
125,656,1021
125,659,548
125,664,589
125,666,290
125,671,505
125,675,445
125,676,418
125,677,319
125,679,1215
125,681,691
125,684,218
125,688,406
125,689,937
125,690,616
125,694,550
125,696,236
125,699,367
125,701,427
125,703,302
125,707,343
125,708,498
125,710,404
125,712,344
125,722,111
125,726,681
125,730,566
125,734,560
125,739,679
125,741,678
125,743,194
125,747,389
125,749,1033
125,753,277
125,759,442
125,760,637
125,765,248
125,766,356
125,767,67
125,768,1029
125,775,579
125,778,277
125,779,468
125,781,580
125,782,631
125,785,487
125,789,341
125,790,331
125,793,666
125,794,590
125,800,171
125,802,715
125,803,609
125,804,335
125,805,199
125,807,277
125,811,230
125,812,330
125,818,805
125,822,353
125,824,101
125,826,666
125,828,346
125,829,285
125,831,410
125,834,124
125,835,159
125,840,456
125,844,571
125,845,712
125,848,401
125,851,431
125,859,552
125,863,760
125,864,510
125,865,587
125,866,496
125,868,565
125,869,584
125,873,554
125,875,576
125,882,86
125,883,64
125,887,656
125,895,1046
125,902,589
125,914,396
125,918,492
125,919,801
125,921,374
125,923,477
125,925,541
125,933,622
125,934,879
125,935,593
125,945,450
125,953,691
125,954,277
125,955,603
125,956,382
125,957,426
125,963,235
125,964,660
125,967,529
125,968,272
125,973,576
125,977,288
125,981,168
125,982,273
125,983,373
125,985,569
125,989,492
125,990,327
125,994,184
126,134,440
126,135,744
126,139,916
126,147,727
126,148,674
126,154,814
126,155,1061
126,158,1095
126,162,588
126,167,976
126,168,186
126,174,550
126,181,894
126,183,1114
126,184,997
126,185,331
126,189,497
126,190,758
126,192,1325
126,193,1498
126,198,1704
126,199,1139
126,203,1024
126,204,837
126,209,977
126,224,1247
126,234,316
126,238,418
126,239,916
126,244,953
126,246,704
126,247,770
126,249,1591
126,250,630
126,255,670
126,256,1086
126,258,1432
126,260,577
126,261,739
126,262,196
126,264,1183
126,265,845
126,274,561
126,276,2217
126,280,1161
126,281,874
126,282,899
126,288,1262
126,289,1286
126,293,562
126,295,392
126,303,1148
126,306,1147
126,308,565
126,309,1103
126,312,603
126,313,907
126,314,823
126,319,1612
126,322,1031
126,324,391
126,327,1049
126,331,783
126,334,815
126,335,371
126,338,800
126,339,968
126,341,294
126,344,310
126,350,1256
126,351,671
126,353,1007
126,359,1636
126,362,490
126,365,133
126,369,455
126,370,258
126,372,1004
126,374,844
126,377,231
126,386,645
126,387,729
126,388,606
126,390,494
126,392,1006
126,393,728
126,397,932
126,398,573
126,402,788
126,404,2006
126,405,2035
126,406,838
126,407,813
126,413,826
126,414,1096
126,420,663
126,421,752
126,425,181
126,427,1015
126,428,1426
126,434,747
126,436,624
126,440,1308
126,442,1304
126,443,547
126,444,290
126,446,1212
126,454,1094
126,455,20
126,456,521
126,457,983
126,461,728
126,464,167
126,466,658
126,467,297
126,474,1694
126,476,689
126,477,1064
126,494,1144
126,497,622
126,500,517
126,501,895
126,507,137
126,510,1013
126,511,311
126,513,716
126,515,1533
126,524,1283
126,526,263
126,528,654
126,530,801
126,531,115
126,532,319
126,535,985
126,536,754
126,537,509
126,538,127
126,540,666
126,541,625
126,545,567
126,546,415
126,549,140
126,550,613
126,553,866
126,554,1073
126,557,641
126,558,748
126,560,1242
126,564,617
126,570,1057
126,573,606
126,575,1520
126,577,1714
126,578,616
126,580,1096
126,582,1488
126,593,31
126,597,623
126,598,76
126,599,1185
126,603,1456
126,607,469
126,609,510
126,616,947
126,618,953
126,622,579
126,624,1369
126,626,1143
126,630,682
126,637,1241
126,642,333
126,643,936
126,644,1437
126,646,136
126,656,1032
126,662,927
126,670,1061
126,674,723
126,679,1355
126,680,984
126,681,975
126,682,909
126,685,425
126,693,709
126,697,693
126,700,614
126,701,873
126,705,311
126,711,1086
126,712,829
126,713,827
126,717,919
126,721,469
126,723,549
126,729,1107
126,733,591
126,739,171
126,743,789
126,746,605
126,757,383
126,759,596
126,762,628
126,772,140
126,773,1240
126,777,631
126,782,1528
126,791,1820
126,794,870
126,797,972
126,799,71
126,802,253
126,806,588
126,809,881
126,810,805
126,819,528
126,821,345
126,823,580
126,825,869
126,826,200
126,828,255
126,829,967
126,843,637
126,849,436
126,854,541
126,858,1510
126,859,1308
126,860,1148
126,865,50
126,866,1450
126,870,1124
126,872,266
126,875,1063
126,882,571
126,884,883
126,886,431
126,890,1037
126,891,689
126,892,85
126,893,770
126,894,685
126,898,492
126,903,886
126,905,640
126,908,1333
126,910,690
126,911,788
126,914,900
126,916,1019
126,922,407
126,926,788
126,929,43
126,931,501
126,933,1175
126,934,738
126,936,342
126,939,1511
126,940,119
126,941,884
126,946,1035
126,952,948
126,956,641
126,970,1026
126,986,987
126,987,1150
126,994,785
126,996,956
127,139,732
127,140,385
127,141,798
127,146,802
127,149,581
127,153,842
127,154,360
127,155,63
127,160,500
127,165,86
127,168,1752
127,170,870
127,171,1212
127,174,1058
127,176,328
127,179,539
127,182,120
127,184,358
127,187,1381
127,194,163
127,195,299
127,196,601
127,204,333
127,206,683
127,212,1105
127,220,1135
127,223,787
127,227,1321
127,230,788
127,231,1677
127,236,860
127,237,891
127,240,759
127,242,612
127,243,659
127,244,989
127,247,616
127,248,809
127,249,209
127,254,81
127,257,1862
127,262,1748
127,265,268
127,267,977
127,268,717
127,270,569
127,271,1255
127,274,1306
127,275,1254
127,277,686
127,278,723
127,281,231
127,284,691
127,289,826
127,293,554
127,294,1771
127,303,559
127,307,667
127,312,979
127,320,363
127,324,1210
127,326,303
127,329,351
127,330,1870
127,333,1031
127,341,1330
127,345,776
127,346,754
127,347,100
127,355,1029
127,358,85
127,361,444
127,365,1400
127,368,528
127,369,909
127,370,914
127,374,708
127,375,565
127,376,218
127,379,613
127,380,1150
